"tstat","ptype","value","n","tau","EY","B","H0A","H0Y","seed"
"T21","rho.sharp",0.065,24,5,0.5,200,TRUE,TRUE,4000006
"T21","rho.oracle",0.04,24,5,0.5,200,TRUE,TRUE,4000006
"T21","rho.plug",0.04,24,5,0.5,200,TRUE,TRUE,4000006
"T22","rho.sharp",0.04,24,5,0.5,200,TRUE,TRUE,4000006
"T22","rho.oracle",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T22","rho.plug",0.075,24,5,0.5,200,TRUE,TRUE,4000006
"T23","rho.sharp",0.085,24,5,0.5,200,TRUE,TRUE,4000006
"T23","rho.oracle",0.055,24,5,0.5,200,TRUE,TRUE,4000006
"T23","rho.plug",0.21,24,5,0.5,200,TRUE,TRUE,4000006
"T31","rho.sharp",0.025,24,5,0.5,200,TRUE,TRUE,4000006
"T31","rho.oracle",0.035,24,5,0.5,200,TRUE,TRUE,4000006
"T31","rho.plug",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T32","rho.sharp",0.02,24,5,0.5,200,TRUE,TRUE,4000006
"T32","rho.oracle",0.04,24,5,0.5,200,TRUE,TRUE,4000006
"T32","rho.plug",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T33","rho.sharp",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T33","rho.oracle",0.095,24,5,0.5,200,TRUE,TRUE,4000006
"T33","rho.plug",0.26,24,5,0.5,200,TRUE,TRUE,4000006
"T41","rho.sharp",0.025,24,5,0.5,200,TRUE,TRUE,4000006
"T41","rho.oracle",0.035,24,5,0.5,200,TRUE,TRUE,4000006
"T41","rho.plug",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T42","rho.sharp",0.02,24,5,0.5,200,TRUE,TRUE,4000006
"T42","rho.oracle",0.04,24,5,0.5,200,TRUE,TRUE,4000006
"T42","rho.plug",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T43","rho.sharp",0.045,24,5,0.5,200,TRUE,TRUE,4000006
"T43","rho.oracle",0.095,24,5,0.5,200,TRUE,TRUE,4000006
"T43","rho.plug",0.26,24,5,0.5,200,TRUE,TRUE,4000006
"T11","rho.sharp",0.86,48,10,0.5,200,TRUE,TRUE,4000006
"T11","rho.oracle",0.82,48,10,0.5,200,TRUE,TRUE,4000006
"T11","rho.plug",0.895,48,10,0.5,200,TRUE,TRUE,4000006
"T12","rho.sharp",0.83,48,10,0.5,200,TRUE,TRUE,4000006
"T12","rho.oracle",0.845,48,10,0.5,200,TRUE,TRUE,4000006
"T12","rho.plug",0.89,48,10,0.5,200,TRUE,TRUE,4000006
"T13","rho.sharp",0.645,48,10,0.5,200,TRUE,TRUE,4000006
"T13","rho.oracle",0.595,48,10,0.5,200,TRUE,TRUE,4000006
"T13","rho.plug",0.995,48,10,0.5,200,TRUE,TRUE,4000006
"T21","rho.sharp",0.805,48,10,0.5,200,TRUE,TRUE,4000006
"T21","rho.oracle",0.795,48,10,0.5,200,TRUE,TRUE,4000006
"T21","rho.plug",0.875,48,10,0.5,200,TRUE,TRUE,4000006
"T22","rho.sharp",0.79,48,10,0.5,200,TRUE,TRUE,4000006
"T22","rho.oracle",0.81,48,10,0.5,200,TRUE,TRUE,4000006
"T22","rho.plug",0.89,48,10,0.5,200,TRUE,TRUE,4000006
"T23","rho.sharp",0.025,48,10,0.5,200,TRUE,TRUE,4000006
"T23","rho.oracle",0.035,48,10,0.5,200,TRUE,TRUE,4000006
"T23","rho.plug",0.28,48,10,0.5,200,TRUE,TRUE,4000006
"T31","rho.sharp",0.81,48,10,0.5,200,TRUE,TRUE,4000006
"T31","rho.oracle",0.795,48,10,0.5,200,TRUE,TRUE,4000006
"T31","rho.plug",0.8,48,10,0.5,200,TRUE,TRUE,4000006
"T32","rho.sharp",0.805,48,10,0.5,200,TRUE,TRUE,4000006
"T32","rho.oracle",0.8,48,10,0.5,200,TRUE,TRUE,4000006
"T32","rho.plug",0.82,48,10,0.5,200,TRUE,TRUE,4000006
"T33","rho.sharp",0.09,48,10,0.5,200,TRUE,TRUE,4000006
"T33","rho.oracle",0.085,48,10,0.5,200,TRUE,TRUE,4000006
"T33","rho.plug",0.58,48,10,0.5,200,TRUE,TRUE,4000006
"T41","rho.sharp",0.81,48,10,0.5,200,TRUE,TRUE,4000006
"T41","rho.oracle",0.795,48,10,0.5,200,TRUE,TRUE,4000006
"T41","rho.plug",0.8,48,10,0.5,200,TRUE,TRUE,4000006
"T42","rho.sharp",0.805,48,10,0.5,200,TRUE,TRUE,4000006
"T42","rho.oracle",0.8,48,10,0.5,200,TRUE,TRUE,4000006
"T42","rho.plug",0.82,48,10,0.5,200,TRUE,TRUE,4000006
"T43","rho.sharp",0.09,48,10,0.5,200,TRUE,TRUE,4000006
"T43","rho.oracle",0.085,48,10,0.5,200,TRUE,TRUE,4000006
"T43","rho.plug",0.58,48,10,0.5,200,TRUE,TRUE,4000006
"T11","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T11","rho.oracle",0.01,24,5,0.5,200,FALSE,TRUE,4000006
"T11","rho.plug",0.025,24,5,0.5,200,FALSE,TRUE,4000006
"T12","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T12","rho.oracle",0.02,24,5,0.5,200,FALSE,TRUE,4000006
"T12","rho.plug",0.03,24,5,0.5,200,FALSE,TRUE,4000006
"T13","rho.sharp",0.005,24,5,0.5,200,FALSE,TRUE,4000006
"T13","rho.oracle",0.385,24,5,0.5,200,FALSE,TRUE,4000006
"T13","rho.plug",0.665,24,5,0.5,200,FALSE,TRUE,4000006
"T21","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T21","rho.oracle",0.005,24,5,0.5,200,FALSE,TRUE,4000006
"T21","rho.plug",0.015,24,5,0.5,200,FALSE,TRUE,4000006
"T22","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T22","rho.oracle",0.025,24,5,0.5,200,FALSE,TRUE,4000006
"T22","rho.plug",0.035,24,5,0.5,200,FALSE,TRUE,4000006
"T23","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T23","rho.oracle",0.035,24,5,0.5,200,FALSE,TRUE,4000006
"T23","rho.plug",0.14,24,5,0.5,200,FALSE,TRUE,4000006
"T31","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T31","rho.oracle",0,24,5,0.5,200,FALSE,TRUE,4000006
"T31","rho.plug",0.02,24,5,0.5,200,FALSE,TRUE,4000006
"T32","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T32","rho.oracle",0.005,24,5,0.5,200,FALSE,TRUE,4000006
"T32","rho.plug",0.035,24,5,0.5,200,FALSE,TRUE,4000006
"T33","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T33","rho.oracle",0.145,24,5,0.5,200,FALSE,TRUE,4000006
"T33","rho.plug",0.33,24,5,0.5,200,FALSE,TRUE,4000006
"T41","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T41","rho.oracle",0,24,5,0.5,200,FALSE,TRUE,4000006
"T41","rho.plug",0.02,24,5,0.5,200,FALSE,TRUE,4000006
"T42","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T42","rho.oracle",0.005,24,5,0.5,200,FALSE,TRUE,4000006
"T42","rho.plug",0.035,24,5,0.5,200,FALSE,TRUE,4000006
"T43","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000006
"T43","rho.oracle",0.145,24,5,0.5,200,FALSE,TRUE,4000006
"T43","rho.plug",0.33,24,5,0.5,200,FALSE,TRUE,4000006
"T11","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000006
"T11","rho.oracle",0.81,48,10,0.5,200,FALSE,TRUE,4000006
"T11","rho.plug",0.92,48,10,0.5,200,FALSE,TRUE,4000006
"T12","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000006
"T12","rho.oracle",0.835,48,10,0.5,200,FALSE,TRUE,4000006
"T12","rho.plug",0.89,48,10,0.5,200,FALSE,TRUE,4000006
"T13","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000006
"T13","rho.oracle",0.39,48,10,0.5,200,FALSE,TRUE,4000006
"T13","rho.plug",0.85,48,10,0.5,200,FALSE,TRUE,4000006
"T21","rho.sharp",0.18,48,10,0.5,200,FALSE,TRUE,4000006
"T21","rho.oracle",0.85,48,10,0.5,200,FALSE,TRUE,4000006
"T21","rho.plug",0.915,48,10,0.5,200,FALSE,TRUE,4000006
"T22","rho.sharp",0.105,48,10,0.5,200,FALSE,TRUE,4000006
"T22","rho.oracle",0.835,48,10,0.5,200,FALSE,TRUE,4000006
"T22","rho.plug",0.89,48,10,0.5,200,FALSE,TRUE,4000006
"T23","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000006
"T23","rho.oracle",0.065,48,10,0.5,200,FALSE,TRUE,4000006
"T23","rho.plug",0.285,48,10,0.5,200,FALSE,TRUE,4000006
"T31","rho.sharp",0.03,48,10,0.5,200,FALSE,TRUE,4000006
"T31","rho.oracle",0.82,48,10,0.5,200,FALSE,TRUE,4000006
"T31","rho.plug",0.88,48,10,0.5,200,FALSE,TRUE,4000006
"T32","rho.sharp",0.03,48,10,0.5,200,FALSE,TRUE,4000006
"T32","rho.oracle",0.835,48,10,0.5,200,FALSE,TRUE,4000006
"T32","rho.plug",0.85,48,10,0.5,200,FALSE,TRUE,4000006
"T33","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000006
"T33","rho.oracle",0.12,48,10,0.5,200,FALSE,TRUE,4000006
"T33","rho.plug",0.405,48,10,0.5,200,FALSE,TRUE,4000006
"T41","rho.sharp",0.03,48,10,0.5,200,FALSE,TRUE,4000006
"T41","rho.oracle",0.82,48,10,0.5,200,FALSE,TRUE,4000006
"T41","rho.plug",0.88,48,10,0.5,200,FALSE,TRUE,4000006
"T42","rho.sharp",0.03,48,10,0.5,200,FALSE,TRUE,4000006
"T42","rho.oracle",0.835,48,10,0.5,200,FALSE,TRUE,4000006
"T42","rho.plug",0.85,48,10,0.5,200,FALSE,TRUE,4000006
"T43","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000006
"T43","rho.oracle",0.12,48,10,0.5,200,FALSE,TRUE,4000006
"T43","rho.plug",0.405,48,10,0.5,200,FALSE,TRUE,4000006
"T11","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T11","rho.oracle",0.035,24,5,0.5,200,FALSE,FALSE,4000006
"T11","rho.plug",0.1,24,5,0.5,200,FALSE,FALSE,4000006
"T12","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T12","rho.oracle",0.01,24,5,0.5,200,FALSE,FALSE,4000006
"T12","rho.plug",0.025,24,5,0.5,200,FALSE,FALSE,4000006
"T13","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T13","rho.oracle",0.295,24,5,0.5,200,FALSE,FALSE,4000006
"T13","rho.plug",0.565,24,5,0.5,200,FALSE,FALSE,4000006
"T21","rho.sharp",0.02,24,5,0.5,200,FALSE,FALSE,4000006
"T21","rho.oracle",0.065,24,5,0.5,200,FALSE,FALSE,4000006
"T21","rho.plug",0.075,24,5,0.5,200,FALSE,FALSE,4000006
"T22","rho.sharp",0.01,24,5,0.5,200,FALSE,FALSE,4000006
"T22","rho.oracle",0.03,24,5,0.5,200,FALSE,FALSE,4000006
"T22","rho.plug",0.04,24,5,0.5,200,FALSE,FALSE,4000006
"T23","rho.sharp",0.05,24,5,0.5,200,FALSE,FALSE,4000006
"T23","rho.oracle",0.79,24,5,0.5,200,FALSE,FALSE,4000006
"T23","rho.plug",0.87,24,5,0.5,200,FALSE,FALSE,4000006
"T31","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T31","rho.oracle",0.04,24,5,0.5,200,FALSE,FALSE,4000006
"T31","rho.plug",0.04,24,5,0.5,200,FALSE,FALSE,4000006
"T32","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T32","rho.oracle",0.02,24,5,0.5,200,FALSE,FALSE,4000006
"T32","rho.plug",0.02,24,5,0.5,200,FALSE,FALSE,4000006
"T33","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T33","rho.oracle",0.555,24,5,0.5,200,FALSE,FALSE,4000006
"T33","rho.plug",0.725,24,5,0.5,200,FALSE,FALSE,4000006
"T41","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T41","rho.oracle",0.04,24,5,0.5,200,FALSE,FALSE,4000006
"T41","rho.plug",0.04,24,5,0.5,200,FALSE,FALSE,4000006
"T42","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T42","rho.oracle",0.02,24,5,0.5,200,FALSE,FALSE,4000006
"T42","rho.plug",0.02,24,5,0.5,200,FALSE,FALSE,4000006
"T43","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000006
"T43","rho.oracle",0.555,24,5,0.5,200,FALSE,FALSE,4000006
"T43","rho.plug",0.725,24,5,0.5,200,FALSE,FALSE,4000006
"T11","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T11","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000006
"T11","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T12","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T12","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000006
"T12","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T13","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T13","rho.oracle",0.54,48,10,0.5,200,FALSE,FALSE,4000006
"T13","rho.plug",0.755,48,10,0.5,200,FALSE,FALSE,4000006
"T21","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T21","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000006
"T21","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000006
"T22","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000006
